num_date_time,answer
57_20220827 05,807.3224487304688
57_20220827 06,827.5950317382812
57_20220827 07,836.277099609375
57_20220827 08,1093.2860107421875
57_20220827 09,1500.54150390625
57_20220827 10,1867.091796875
57_20220827 11,2155.647705078125
57_20220827 12,2092.599365234375
57_20220827 13,2182.68994140625
57_20220827 14,2226.9482421875
57_20220827 15,2225.061767578125
57_20220827 16,2167.36962890625
57_20220827 17,2186.8935546875
57_20220827 18,1954.720703125
57_20220827 19,1429.0552978515625
57_20220827 20,1580.673828125
57_20220827 21,983.1361694335938
57_20220827 22,886.3798217773438
57_20220827 23,828.216064453125
57_20220828 00,715.6221313476562
57_20220828 01,851.22021484375
57_20220828 02,816.8118286132812
57_20220828 03,760.4103393554688
57_20220828 04,778.5703735351562
57_20220828 05,828.90234375
57_20220828 06,849.7699584960938
57_20220828 07,1015.0813598632812
57_20220828 08,1071.1531982421875
57_20220828 09,1440.9517822265625
57_20220828 10,1986.4818115234375
57_20220828 11,2011.9365234375
57_20220828 12,1966.5023193359375
57_20220828 13,2116.792236328125
57_20220828 14,2153.843017578125
57_20220828 15,2294.804443359375
57_20220828 16,2323.08544921875
57_20220828 17,2253.387451171875
57_20220828 18,2085.339111328125
57_20220828 19,1388.9993896484375
57_20220828 20,1880.0482177734375
57_20220828 21,1399.7708740234375
57_20220828 22,1050.443603515625
57_20220828 23,986.5969848632812
57_20220829 00,850.3603515625
57_20220829 01,896.99267578125
57_20220829 02,675.5244750976562
57_20220829 03,837.245849609375
57_20220829 04,893.32763671875
57_20220829 05,1028.2220458984375
57_20220829 06,1208.0999755859375
57_20220829 07,1542.9586181640625
57_20220829 08,2046.1939697265625
57_20220829 09,2380.114990234375
57_20220829 10,2882.654541015625
57_20220829 11,3130.477783203125
57_20220829 12,3035.630126953125
57_20220829 13,3085.236572265625
57_20220829 14,3091.572021484375
57_20220829 15,2970.524658203125
57_20220829 16,3020.724853515625
57_20220829 17,2855.33203125
57_20220829 18,2677.01953125
57_20220829 19,2344.632080078125
57_20220829 20,2266.7197265625
57_20220829 21,1621.65869140625
57_20220829 22,1150.824951171875
57_20220829 23,925.061279296875
57_20220830 00,809.1233520507812
57_20220830 01,839.142578125
57_20220830 02,772.35400390625
57_20220830 03,849.08056640625
57_20220830 04,796.0057983398438
57_20220830 05,810.510498046875
57_20220830 06,907.6989135742188
57_20220830 07,1399.3955078125
57_20220830 08,1903.5328369140625
57_20220830 09,2507.615478515625
57_20220830 10,2825.224853515625
57_20220830 11,3034.912109375
57_20220830 12,3110.748046875
57_20220830 13,3029.336669921875
57_20220830 14,3037.060546875
57_20220830 15,3021.309814453125
57_20220830 16,3015.982666015625
57_20220830 17,3068.740234375
57_20220830 18,2850.2646484375
57_20220830 19,2533.322509765625
57_20220830 20,2365.207275390625
57_20220830 21,1466.3577880859375
57_20220830 22,955.2429809570312
57_20220830 23,812.2522583007812
57_20220831 00,776.5115356445312
57_20220831 01,725.6687622070312
57_20220831 02,830.27197265625
57_20220831 03,886.6233520507812
57_20220831 04,852.0245971679688
57_20220831 05,855.1900024414062
57_20220831 06,1006.2804565429688
57_20220831 07,1489.1695556640625
57_20220831 08,2018.9219970703125
57_20220831 09,2403.153564453125
57_20220831 10,2839.740234375
57_20220831 11,3065.772705078125
57_20220831 12,3050.060546875
57_20220831 13,3054.075439453125
57_20220831 14,3093.838134765625
57_20220831 15,3062.859375
57_20220831 16,2997.682373046875
57_20220831 17,3119.933837890625
57_20220831 18,2822.718017578125
57_20220831 19,2361.216796875
57_20220831 20,2317.196044921875
57_20220831 21,1574.63671875
57_20220831 22,1027.6871337890625
57_20220831 23,956.7556762695312
58_20220825 00,2834.363037109375
58_20220825 01,2838.505615234375
58_20220825 02,2853.134521484375
58_20220825 03,2855.587646484375
58_20220825 04,2858.132080078125
58_20220825 05,2867.4912109375
58_20220825 06,2885.379150390625
58_20220825 07,2905.496826171875
58_20220825 08,2940.2294921875
58_20220825 09,2972.331787109375
58_20220825 10,2988.759521484375
58_20220825 11,2997.759521484375
58_20220825 12,3003.5439453125
58_20220825 13,2992.081298828125
58_20220825 14,2995.318115234375
58_20220825 15,2976.908203125
58_20220825 16,2995.933349609375
58_20220825 17,2986.016357421875
58_20220825 18,2978.778076171875
58_20220825 19,2954.7177734375
58_20220825 20,2893.6279296875
58_20220825 21,2908.253662109375
58_20220825 22,2873.108154296875
58_20220825 23,2869.5859375
58_20220826 00,2862.285400390625
58_20220826 01,2864.458251953125
58_20220826 02,2856.439453125
58_20220826 03,2867.1201171875
58_20220826 04,2859.784423828125
58_20220826 05,2866.4111328125
58_20220826 06,2886.991455078125
58_20220826 07,2928.704345703125
58_20220826 08,2958.405029296875
58_20220826 09,2968.059326171875
58_20220826 10,2972.213623046875
58_20220826 11,2992.374267578125
58_20220826 12,2987.563720703125
58_20220826 13,2977.4521484375
58_20220826 14,2979.70703125
58_20220826 15,2983.33984375
58_20220826 16,2997.783203125
58_20220826 17,2979.236328125
58_20220826 18,2949.875732421875
58_20220826 19,2960.621337890625
58_20220826 20,2892.288330078125
58_20220826 21,2900.718994140625
58_20220826 22,2886.668701171875
58_20220826 23,2871.684814453125
58_20220827 00,2875.992919921875
58_20220827 01,2871.3212890625
58_20220827 02,2865.61328125
58_20220827 03,2863.028564453125
58_20220827 04,2873.303466796875
58_20220827 05,2860.6533203125
58_20220827 06,2858.883056640625
58_20220827 07,2865.143310546875
58_20220827 08,2831.478515625
58_20220827 09,2851.500732421875
58_20220827 10,2861.6884765625
58_20220827 11,2862.131103515625
58_20220827 12,2863.718017578125
58_20220827 13,2860.062255859375
58_20220827 14,2856.6982421875
58_20220827 15,2855.043701171875
58_20220827 16,2871.7744140625
58_20220827 17,2852.208740234375
58_20220827 18,2843.104248046875
58_20220827 19,2826.497314453125
58_20220827 20,2821.0126953125
58_20220827 21,2821.2294921875
58_20220827 22,2825.900390625
58_20220827 23,2831.706787109375
58_20220828 00,2853.015625
58_20220828 01,2870.0546875
58_20220828 02,2873.572021484375
58_20220828 03,2882.582275390625
58_20220828 04,2865.543701171875
58_20220828 05,2856.875244140625
58_20220828 06,2857.680419921875
58_20220828 07,2869.928955078125
58_20220828 08,2830.708251953125
58_20220828 09,2832.350830078125
58_20220828 10,2845.230712890625
58_20220828 11,2852.201416015625
58_20220828 12,2873.3525390625
58_20220828 13,2860.138671875
58_20220828 14,2854.19140625
58_20220828 15,2856.403564453125
58_20220828 16,2865.545654296875
58_20220828 17,2857.7392578125
58_20220828 18,2846.070556640625
58_20220828 19,2826.248779296875
58_20220828 20,2821.69921875
58_20220828 21,2827.177734375
58_20220828 22,2829.604248046875
58_20220828 23,2836.029541015625
58_20220829 00,2840.11328125
58_20220829 01,2829.205322265625
58_20220829 02,2835.256591796875
58_20220829 03,2835.6416015625
58_20220829 04,2821.885986328125
58_20220829 05,2826.5537109375
58_20220829 06,2843.624267578125
58_20220829 07,2897.920654296875
58_20220829 08,2943.795166015625
58_20220829 09,2958.498779296875
58_20220829 10,2987.853271484375
58_20220829 11,3012.6552734375
58_20220829 12,3011.774658203125
58_20220829 13,2995.8623046875
58_20220829 14,2998.20703125
58_20220829 15,2998.1572265625
58_20220829 16,3009.595458984375
58_20220829 17,2989.563720703125
58_20220829 18,2936.7041015625
58_20220829 19,2910.187255859375
58_20220829 20,2869.925537109375
58_20220829 21,2887.736328125
58_20220829 22,2851.550048828125
58_20220829 23,2848.458251953125
58_20220830 00,2842.644775390625
58_20220830 01,2864.503173828125
58_20220830 02,2850.841064453125
58_20220830 03,2851.977783203125
58_20220830 04,2856.123046875
58_20220830 05,2861.957763671875
58_20220830 06,2876.940673828125
58_20220830 07,2934.555419921875
58_20220830 08,2948.942138671875
58_20220830 09,2948.680419921875
58_20220830 10,2972.023193359375
58_20220830 11,3011.32421875
58_20220830 12,3013.495361328125
58_20220830 13,2994.806884765625
58_20220830 14,2991.029052734375
58_20220830 15,2993.904296875
58_20220830 16,3011.762451171875
58_20220830 17,3017.317626953125
58_20220830 18,2980.681884765625
58_20220830 19,2947.0341796875
58_20220830 20,2890.795166015625
58_20220830 21,2925.362548828125
58_20220830 22,2874.515625
58_20220830 23,2853.83203125
58_20220831 00,2851.315185546875
58_20220831 01,2850.508544921875
58_20220831 02,2851.8369140625
58_20220831 03,2856.1435546875
58_20220831 04,2850.967529296875
58_20220831 05,2852.427001953125
58_20220831 06,2875.5869140625
58_20220831 07,2932.025390625
58_20220831 08,2952.0234375
58_20220831 09,2961.7548828125
58_20220831 10,2992.738037109375
58_20220831 11,3002.191162109375
58_20220831 12,3008.367919921875
58_20220831 13,2999.743408203125
58_20220831 14,3001.722412109375
58_20220831 15,2996.665771484375
58_20220831 16,3014.348876953125
58_20220831 17,3010.324951171875
58_20220831 18,2989.884765625
58_20220831 19,2967.007080078125
58_20220831 20,2908.638916015625
58_20220831 21,2918.640625
58_20220831 22,2879.822021484375
58_20220831 23,2860.839599609375
59_20220825 00,651.927978515625
59_20220825 01,652.2718505859375
59_20220825 02,662.9939575195312
59_20220825 03,689.2079467773438
59_20220825 04,686.6635131835938
59_20220825 05,836.71044921875
59_20220825 06,1398.6885986328125
59_20220825 07,2680.548828125
59_20220825 08,3439.042724609375
59_20220825 09,3395.416748046875
59_20220825 10,3403.332275390625
59_20220825 11,3326.162841796875
59_20220825 12,3269.232177734375
59_20220825 13,3540.801025390625
59_20220825 14,3343.343017578125
59_20220825 15,3114.849609375
59_20220825 16,3266.350830078125
59_20220825 17,3558.55859375
59_20220825 18,3477.861328125
59_20220825 19,3447.127685546875
59_20220825 20,2236.037841796875
59_20220825 21,3053.010498046875
59_20220825 22,1501.1939697265625
59_20220825 23,832.2041015625
59_20220826 00,702.9226684570312
59_20220826 01,716.4248046875
59_20220826 02,774.0238647460938
59_20220826 03,698.3229370117188
59_20220826 04,700.2294311523438
59_20220826 05,824.6796875
59_20220826 06,1497.9228515625
59_20220826 07,2644.117919921875
59_20220826 08,3009.357421875
59_20220826 09,3320.2431640625
59_20220826 10,3412.1220703125
59_20220826 11,3210.431640625
59_20220826 12,3014.371826171875
59_20220826 13,3087.303466796875
59_20220826 14,3128.312255859375
59_20220826 15,3246.845458984375
59_20220826 16,3218.901123046875
59_20220826 17,3200.885009765625
59_20220826 18,3048.223876953125
59_20220826 19,2937.994140625
59_20220826 20,2092.9873046875
59_20220826 21,2949.2099609375
59_20220826 22,2209.220947265625
59_20220826 23,1006.0376586914062
59_20220827 00,631.9738159179688
59_20220827 01,752.2647094726562
59_20220827 02,739.3843383789062
59_20220827 03,766.6478881835938
59_20220827 04,796.3269653320312
59_20220827 05,644.0040283203125
59_20220827 06,780.232177734375
59_20220827 07,895.7199096679688
59_20220827 08,901.4381713867188
59_20220827 09,813.6632690429688
59_20220827 10,858.2824096679688
59_20220827 11,888.8713989257812
59_20220827 12,847.3880004882812
59_20220827 13,841.9521484375
59_20220827 14,885.4677734375
59_20220827 15,839.4347534179688
59_20220827 16,859.4005737304688
59_20220827 17,864.25537109375
59_20220827 18,874.73828125
59_20220827 19,836.1925659179688
59_20220827 20,760.2759399414062
59_20220827 21,957.136962890625
59_20220827 22,739.041748046875
59_20220827 23,668.9024658203125
59_20220828 00,604.8104248046875
59_20220828 01,595.039794921875
59_20220828 02,604.4917602539062
59_20220828 03,618.2976684570312
59_20220828 04,628.424560546875
59_20220828 05,686.7035522460938
59_20220828 06,787.0895385742188
59_20220828 07,897.1838989257812
59_20220828 08,880.9799194335938
59_20220828 09,796.8145141601562
59_20220828 10,838.8406372070312
59_20220828 11,831.5462036132812
59_20220828 12,713.8814086914062
59_20220828 13,735.354736328125
59_20220828 14,753.9408569335938
59_20220828 15,748.3717651367188
59_20220828 16,779.4741821289062
59_20220828 17,767.89794921875
59_20220828 18,676.9754638671875
59_20220828 19,737.9951782226562
59_20220828 20,757.42529296875
59_20220828 21,734.3020629882812
59_20220828 22,740.5470581054688
59_20220828 23,636.8200073242188
59_20220829 00,675.6228637695312
59_20220829 01,667.1612548828125
59_20220829 02,677.7318725585938
59_20220829 03,661.7400512695312
59_20220829 04,664.1182861328125
59_20220829 05,765.8717651367188
59_20220829 06,1223.34423828125
59_20220829 07,3037.421142578125
59_20220829 08,2873.542724609375
59_20220829 09,3434.087890625
59_20220829 10,3017.294921875
59_20220829 11,2947.415283203125
59_20220829 12,3145.0458984375
59_20220829 13,2895.8681640625
59_20220829 14,3381.841796875
59_20220829 15,3272.619384765625
59_20220829 16,3307.256103515625
59_20220829 17,3022.923095703125
59_20220829 18,3098.8505859375
59_20220829 19,2648.5537109375
59_20220829 20,1639.3514404296875
59_20220829 21,1644.65966796875
59_20220829 22,1670.919921875
59_20220829 23,804.0283203125
59_20220830 00,708.2647094726562
59_20220830 01,664.8348388671875
59_20220830 02,682.3084716796875
59_20220830 03,699.174560546875
59_20220830 04,866.95361328125
59_20220830 05,991.6915893554688
59_20220830 06,1814.37646484375
59_20220830 07,2389.727294921875
59_20220830 08,2558.477783203125
59_20220830 09,2631.48486328125
59_20220830 10,3141.109130859375
59_20220830 11,3193.49609375
59_20220830 12,3009.815673828125
59_20220830 13,3189.544677734375
59_20220830 14,3211.563232421875
59_20220830 15,3275.666748046875
59_20220830 16,3262.861328125
59_20220830 17,3111.214599609375
59_20220830 18,2934.629638671875
59_20220830 19,2770.647216796875
59_20220830 20,2017.716796875
59_20220830 21,2696.9375
59_20220830 22,1503.3570556640625
59_20220830 23,855.8998413085938
59_20220831 00,739.5064086914062
59_20220831 01,871.347412109375
59_20220831 02,729.8146362304688
59_20220831 03,724.1504516601562
59_20220831 04,744.8685913085938
59_20220831 05,867.6265258789062
59_20220831 06,1473.70166015625
59_20220831 07,2604.0615234375
59_20220831 08,2796.049560546875
59_20220831 09,3127.512939453125
59_20220831 10,3258.984130859375
59_20220831 11,3489.529541015625
59_20220831 12,3443.818115234375
59_20220831 13,3274.780517578125
59_20220831 14,3493.843505859375
59_20220831 15,3305.697998046875
59_20220831 16,3272.940673828125
59_20220831 17,3609.654296875
59_20220831 18,3239.482666015625
59_20220831 19,2999.483154296875
59_20220831 20,1934.7344970703125
59_20220831 21,2645.330810546875
59_20220831 22,1485.0863037109375
59_20220831 23,841.3191528320312
60_20220825 00,1731.2967529296875
60_20220825 01,1655.4627685546875
60_20220825 02,1694.4110107421875
60_20220825 03,1706.0355224609375
60_20220825 04,1745.3809814453125
60_20220825 05,2589.970458984375
60_20220825 06,3165.572265625
60_20220825 07,3843.611572265625
60_20220825 08,4275.1162109375
60_20220825 09,4267.5869140625
60_20220825 10,4351.50439453125
60_20220825 11,4378.16845703125
60_20220825 12,4366.99853515625
60_20220825 13,4509.69140625
60_20220825 14,4365.89306640625
60_20220825 15,4373.66748046875
60_20220825 16,4482.35205078125
60_20220825 17,4525.21728515625
60_20220825 18,4454.04150390625
60_20220825 19,4525.56640625
60_20220825 20,3353.5576171875
60_20220825 21,3763.552734375
60_20220825 22,2895.527099609375
60_20220825 23,2668.82080078125
60_20220826 00,1747.9847412109375
60_20220826 01,1700.4063720703125
60_20220826 02,1704.9151611328125
60_20220826 03,1715.6260986328125
60_20220826 04,1673.3089599609375
60_20220826 05,2763.352294921875
60_20220826 06,3001.702392578125
60_20220826 07,3651.069091796875
60_20220826 08,4190.57666015625
60_20220826 09,4422.8564453125
60_20220826 10,4340.36376953125
60_20220826 11,4336.32861328125
60_20220826 12,4296.35546875
60_20220826 13,4472.3173828125
60_20220826 14,4331.04638671875
60_20220826 15,4413.962890625
60_20220826 16,4333.19677734375
60_20220826 17,4383.31103515625
60_20220826 18,4309.30908203125
60_20220826 19,4106.1142578125
60_20220826 20,3279.334716796875
60_20220826 21,3694.945068359375
60_20220826 22,3256.168212890625
60_20220826 23,2757.36328125
60_20220827 00,1571.34716796875
60_20220827 01,1561.9459228515625
60_20220827 02,1625.7574462890625
60_20220827 03,1648.1932373046875
60_20220827 04,1673.1783447265625
60_20220827 05,2053.28515625
60_20220827 06,2422.291259765625
60_20220827 07,2572.16259765625
60_20220827 08,2602.6494140625
60_20220827 09,2753.954833984375
60_20220827 10,2897.294921875
60_20220827 11,2885.315673828125
60_20220827 12,2922.196044921875
60_20220827 13,2893.6982421875
60_20220827 14,2877.46875
60_20220827 15,2998.985595703125
60_20220827 16,2996.656005859375
60_20220827 17,3056.158203125
60_20220827 18,2814.864501953125
60_20220827 19,2655.463134765625
60_20220827 20,2453.764892578125
60_20220827 21,2534.322021484375
60_20220827 22,2211.4521484375
60_20220827 23,2233.71435546875
60_20220828 00,1687.7994384765625
60_20220828 01,1614.6123046875
60_20220828 02,1580.7459716796875
60_20220828 03,1607.0267333984375
60_20220828 04,1622.0931396484375
60_20220828 05,2167.9091796875
60_20220828 06,2421.505615234375
60_20220828 07,2542.697998046875
60_20220828 08,2589.471923828125
60_20220828 09,2712.46240234375
60_20220828 10,2839.263427734375
60_20220828 11,2781.4404296875
60_20220828 12,2901.479736328125
60_20220828 13,2861.661865234375
60_20220828 14,2898.3857421875
60_20220828 15,2840.517578125
60_20220828 16,2803.031494140625
60_20220828 17,2862.639892578125
60_20220828 18,2810.038818359375
60_20220828 19,2697.8232421875
60_20220828 20,2453.046630859375
60_20220828 21,2317.951904296875
60_20220828 22,2088.74755859375
60_20220828 23,1933.4781494140625
60_20220829 00,1794.1490478515625
60_20220829 01,1730.4010009765625
60_20220829 02,1787.4295654296875
60_20220829 03,1759.3421630859375
60_20220829 04,1777.60107421875
60_20220829 05,2461.6005859375
60_20220829 06,2749.379638671875
60_20220829 07,3604.689208984375
60_20220829 08,4061.380859375
60_20220829 09,4180.62646484375
60_20220829 10,4201.52099609375
60_20220829 11,4314.21533203125
60_20220829 12,4367.73095703125
60_20220829 13,4452.5869140625
60_20220829 14,4422.13525390625
60_20220829 15,4477.4521484375
60_20220829 16,4352.08349609375
60_20220829 17,4517.51904296875
60_20220829 18,4573.71142578125
60_20220829 19,4125.55859375
60_20220829 20,3130.221923828125
60_20220829 21,3227.55078125
60_20220829 22,2968.202880859375
60_20220829 23,2615.413818359375
60_20220830 00,1754.27978515625
60_20220830 01,1634.08447265625
60_20220830 02,1707.5059814453125
60_20220830 03,1695.5245361328125
60_20220830 04,1672.0240478515625
60_20220830 05,2598.98486328125
60_20220830 06,3438.453125
60_20220830 07,3592.986083984375
60_20220830 08,3736.5869140625
60_20220830 09,4038.1845703125
60_20220830 10,4261.66357421875
60_20220830 11,4355.44482421875
60_20220830 12,4293.58642578125
60_20220830 13,4345.20947265625
60_20220830 14,4312.69873046875
60_20220830 15,4379.3818359375
60_20220830 16,4407.26611328125
60_20220830 17,4342.2548828125
60_20220830 18,4316.111328125
60_20220830 19,4117.36181640625
60_20220830 20,3228.961669921875
60_20220830 21,3747.549560546875
60_20220830 22,3189.483642578125
60_20220830 23,2780.2333984375
60_20220831 00,1814.8153076171875
60_20220831 01,1741.6343994140625
60_20220831 02,1767.2894287109375
60_20220831 03,1778.732421875
60_20220831 04,1813.6014404296875
60_20220831 05,2830.847900390625
60_20220831 06,3212.262451171875
60_20220831 07,3607.4423828125
60_20220831 08,4153.22607421875
60_20220831 09,4485.95654296875
60_20220831 10,4365.18212890625
60_20220831 11,4382.99267578125
60_20220831 12,4434.02783203125
60_20220831 13,4511.07861328125
60_20220831 14,4447.5166015625
60_20220831 15,4430.28173828125
60_20220831 16,4341.19482421875
60_20220831 17,4531.73388671875
60_20220831 18,4399.408203125
60_20220831 19,4165.93701171875
60_20220831 20,3276.869873046875
60_20220831 21,3786.941650390625
60_20220831 22,3082.099365234375
60_20220831 23,2594.982177734375
61_20220825 00,2248.633056640625
61_20220825 01,2586.721923828125
61_20220825 02,2105.330322265625
61_20220825 03,1897.4957275390625
61_20220825 04,2328.903076171875
61_20220825 05,2060.95703125
61_20220825 06,2207.272216796875
61_20220825 07,2941.53515625
61_20220825 08,2790.191162109375
61_20220825 09,2639.606201171875
61_20220825 10,2793.801513671875
61_20220825 11,2654.395263671875
61_20220825 12,2921.666015625
61_20220825 13,2557.378173828125
61_20220825 14,2846.943115234375
61_20220825 15,2488.70458984375
61_20220825 16,2373.694580078125
61_20220825 17,2223.250732421875
61_20220825 18,2407.75732421875
61_20220825 19,2586.1044921875
61_20220825 20,3036.250732421875
61_20220825 21,2815.923583984375
61_20220825 22,2663.278564453125
61_20220825 23,1902.2529296875
61_20220826 00,1864.95263671875
61_20220826 01,1657.2406005859375
61_20220826 02,1531.5230712890625
61_20220826 03,1505.4991455078125
61_20220826 04,1696.2314453125
61_20220826 05,2142.126220703125
61_20220826 06,2511.225830078125
61_20220826 07,3119.1806640625
61_20220826 08,2850.462158203125
61_20220826 09,2939.3857421875
61_20220826 10,2632.961181640625
61_20220826 11,2805.361572265625
61_20220826 12,2740.109375
61_20220826 13,2713.67333984375
61_20220826 14,2571.229736328125
61_20220826 15,2629.7666015625
61_20220826 16,2680.130126953125
61_20220826 17,2585.092529296875
61_20220826 18,2818.878662109375
61_20220826 19,3025.878662109375
61_20220826 20,3618.98828125
61_20220826 21,3099.654296875
61_20220826 22,2430.69482421875
61_20220826 23,2135.163818359375
61_20220827 00,1820.47900390625
61_20220827 01,1672.2281494140625
61_20220827 02,2176.524658203125
61_20220827 03,2276.907470703125
61_20220827 04,1412.10400390625
61_20220827 05,1606.5806884765625
61_20220827 06,1642.0260009765625
61_20220827 07,2160.809814453125
61_20220827 08,2296.707275390625
61_20220827 09,2678.808349609375
61_20220827 10,2245.425537109375
61_20220827 11,2066.194091796875
61_20220827 12,2188.731201171875
61_20220827 13,2190.416748046875
61_20220827 14,2205.225341796875
61_20220827 15,2397.374755859375
61_20220827 16,2402.475341796875
61_20220827 17,2507.380615234375
61_20220827 18,2818.731201171875
61_20220827 19,2775.897216796875
61_20220827 20,3041.471923828125
61_20220827 21,2412.992431640625
61_20220827 22,2043.28125
61_20220827 23,1723.8345947265625
61_20220828 00,1518.796875
61_20220828 01,1817.578125
61_20220828 02,1749.2469482421875
61_20220828 03,1578.4649658203125
61_20220828 04,1620.4427490234375
61_20220828 05,1306.437255859375
61_20220828 06,1793.00048828125
61_20220828 07,2245.572021484375
61_20220828 08,2377.767822265625
61_20220828 09,2631.4921875
61_20220828 10,2613.307861328125
61_20220828 11,2836.7080078125
61_20220828 12,2852.1025390625
61_20220828 13,2829.134765625
61_20220828 14,2808.955810546875
61_20220828 15,3176.512451171875
61_20220828 16,3467.52734375
61_20220828 17,3527.771728515625
61_20220828 18,3416.103515625
61_20220828 19,3565.713623046875
61_20220828 20,3568.109619140625
61_20220828 21,3249.354248046875
61_20220828 22,3006.993896484375
61_20220828 23,2428.626953125
61_20220829 00,2060.701416015625
61_20220829 01,2035.9017333984375
61_20220829 02,1632.7646484375
61_20220829 03,1990.58349609375
61_20220829 04,2167.468994140625
61_20220829 05,2444.135498046875
61_20220829 06,2688.82275390625
61_20220829 07,2932.69921875
61_20220829 08,3234.716064453125
61_20220829 09,2958.0263671875
61_20220829 10,2843.772705078125
61_20220829 11,2636.387451171875
61_20220829 12,2199.229248046875
61_20220829 13,2658.099853515625
61_20220829 14,2191.385986328125
61_20220829 15,2372.4814453125
61_20220829 16,2136.617919921875
61_20220829 17,2325.61279296875
61_20220829 18,2237.080322265625
61_20220829 19,2767.610595703125
61_20220829 20,3239.598388671875
61_20220829 21,3200.433349609375
61_20220829 22,2378.055908203125
61_20220829 23,2053.328125
61_20220830 00,1712.4798583984375
61_20220830 01,1690.74658203125
61_20220830 02,1664.40380859375
61_20220830 03,1981.9425048828125
61_20220830 04,1744.5556640625
61_20220830 05,1664.6766357421875
61_20220830 06,1866.3873291015625
61_20220830 07,2701.837646484375
61_20220830 08,2887.248779296875
61_20220830 09,3038.221923828125
61_20220830 10,2719.8388671875
61_20220830 11,2557.869384765625
61_20220830 12,2373.97509765625
61_20220830 13,2476.25048828125
61_20220830 14,2499.055908203125
61_20220830 15,2252.351806640625
61_20220830 16,2343.457275390625
61_20220830 17,2856.759033203125
61_20220830 18,2738.9912109375
61_20220830 19,2960.851318359375
61_20220830 20,3053.1279296875
61_20220830 21,2812.824951171875
61_20220830 22,2101.006591796875
61_20220830 23,1776.6781005859375
61_20220831 00,1680.47119140625
61_20220831 01,1558.1337890625
61_20220831 02,1736.6663818359375
61_20220831 03,1823.8995361328125
61_20220831 04,1733.39501953125
61_20220831 05,1779.2196044921875
61_20220831 06,2283.19775390625
61_20220831 07,3065.623779296875
61_20220831 08,3059.712158203125
61_20220831 09,2808.7138671875
61_20220831 10,2403.626708984375
61_20220831 11,2305.279052734375
61_20220831 12,2426.802490234375
61_20220831 13,2333.519775390625
61_20220831 14,2255.199462890625
61_20220831 15,2462.331787109375
61_20220831 16,2602.114990234375
61_20220831 17,2414.836669921875
61_20220831 18,2900.046142578125
61_20220831 19,2880.1796875
61_20220831 20,3091.3173828125
61_20220831 21,2986.284912109375
61_20220831 22,2394.858154296875
61_20220831 23,2250.533935546875
62_20220825 00,840.07958984375
62_20220825 01,954.22265625
62_20220825 02,785.36083984375
62_20220825 03,768.9721069335938
62_20220825 04,929.03076171875
62_20220825 05,773.59130859375
62_20220825 06,718.4694213867188
62_20220825 07,960.7820434570312
62_20220825 08,895.8291015625
62_20220825 09,915.60986328125
62_20220825 10,973.7310180664062
62_20220825 11,947.7079467773438
62_20220825 12,1026.9136962890625
62_20220825 13,930.356201171875
62_20220825 14,1019.2728881835938
62_20220825 15,954.7776489257812
62_20220825 16,836.8959350585938
62_20220825 17,785.6400756835938
62_20220825 18,843.673828125
62_20220825 19,902.049072265625
62_20220825 20,1019.7717895507812
62_20220825 21,908.647216796875
62_20220825 22,920.6456909179688
62_20220825 23,682.99462890625
62_20220826 00,695.6553344726562
62_20220826 01,666.0506591796875
62_20220826 02,626.5066528320312
62_20220826 03,613.7940063476562
62_20220826 04,677.7572631835938
62_20220826 05,831.7345581054688
62_20220826 06,905.1282348632812
62_20220826 07,1034.4971923828125
62_20220826 08,973.867431640625
62_20220826 09,981.4267578125
62_20220826 10,896.3511352539062
62_20220826 11,1014.373291015625
62_20220826 12,979.76025390625
62_20220826 13,984.8336791992188
62_20220826 14,956.2330932617188
62_20220826 15,1010.3191528320312
62_20220826 16,1009.6539916992188
62_20220826 17,884.339599609375
62_20220826 18,1004.3306274414062
62_20220826 19,1019.1698608398438
62_20220826 20,1257.9404296875
62_20220826 21,977.9015502929688
62_20220826 22,742.8944702148438
62_20220826 23,748.5541381835938
62_20220827 00,701.583740234375
62_20220827 01,637.203369140625
62_20220827 02,861.5116577148438
62_20220827 03,853.2199096679688
62_20220827 04,564.8638916015625
62_20220827 05,665.213134765625
62_20220827 06,594.5250854492188
62_20220827 07,730.53857421875
62_20220827 08,807.7296752929688
62_20220827 09,982.3378295898438
62_20220827 10,808.9119262695312
62_20220827 11,780.93994140625
62_20220827 12,835.5819702148438
62_20220827 13,843.6041870117188
62_20220827 14,833.700439453125
62_20220827 15,866.675537109375
62_20220827 16,890.6972045898438
62_20220827 17,872.7897338867188
62_20220827 18,971.8773803710938
62_20220827 19,985.2472534179688
62_20220827 20,1069.4432373046875
62_20220827 21,886.837158203125
62_20220827 22,782.519287109375
62_20220827 23,736.75830078125
62_20220828 00,677.8953247070312
62_20220828 01,775.2341918945312
62_20220828 02,730.1990356445312
62_20220828 03,670.2400512695312
62_20220828 04,685.970947265625
62_20220828 05,561.8333740234375
62_20220828 06,661.9419555664062
62_20220828 07,762.104248046875
62_20220828 08,856.9729614257812
62_20220828 09,950.6757202148438
62_20220828 10,928.2025756835938
62_20220828 11,988.8352661132812
62_20220828 12,1044.1947021484375
62_20220828 13,1069.5283203125
62_20220828 14,1034.8665771484375
62_20220828 15,1161.662109375
62_20220828 16,1301.251953125
62_20220828 17,1297.6514892578125
62_20220828 18,1236.1370849609375
62_20220828 19,1293.6251220703125
